term,mean_tfidf_before,mean_tfidf_after,diff,doc_freq_before,doc_freq_after,clean
tackled,0.0002159184531365635,0.00022674078246450493,1.0822329327941422e-05,1,3,True
analysis carbon,0.0002212384107909115,0.00023203893503377946,1.0800524242867966e-05,2,4,True
poplar,0.0001620794799097358,0.00017284745148929322,1.0767971579557435e-05,1,3,True
primary energy,0.00038427369431765873,0.0003950405368730334,1.0766842555374643e-05,6,7,True
connected,0.0008323417023475982,0.0008431026171874739,1.0760914839875687e-05,7,17,True
planning electricity,0.00010104870194273454,0.00011179439281471936,1.0745690871984817e-05,1,3,True
study aims,0.00035019681856583186,0.00036093341932842693,1.0736600762595067e-05,3,7,True
sitt,6.713274123154288e-05,7.784610253752387e-05,1.0713361305980987e-05,1,2,False
impacts rural,0.00013256834110972313,0.00014327238832014544,1.070404721042231e-05,1,2,False
potential net,9.328560299849196e-05,0.0001039008712161241,1.0615268217632138e-05,1,2,False
economies vol,4.727591874530936e-05,5.777504569992709e-05,1.0499126954617726e-05,1,3,True
lagstiftning,7.464459338249812e-05,8.510494028439283e-05,1.0460346901894707e-05,1,2,False
study different,0.00010883745921417607,0.00011929107745106693,1.0453618236890857e-05,1,2,False
considered viable,0.00011505759113185555,0.000125481923354052,1.0424332222196456e-05,1,2,False
study cdm,0.0001271566503527675,0.00013757826895494684,1.0421618602179342e-05,1,2,False
residual,0.00018302919913824325,0.00019340947205315315,1.0380272914909902e-05,2,3,True
confronts,0.000203062035711681,0.00021336160688229007,1.0299571170609064e-05,1,4,True
afforestation activities,0.00011218211310291721,0.00012247445758265316,1.0292344479735944e-05,1,2,False
forest type,0.0001121452388230438,0.00012236629994625612,1.0221061123212322e-05,1,2,False
2011,0.0002047852553696391,0.00021497794092851074,1.0192685558871648e-05,2,5,False
weaken,0.0001224860821388261,0.00013265992450626907,1.0173842367442983e-05,1,2,False
stipulated,0.00022212953267171777,0.0002321481828293973,1.0018650157679523e-05,2,4,True
qualified,0.0001752162954147254,0.00018515985808943063,9.94356267470522e-06,2,3,True
use new,0.0002495820984675104,0.00025952276703196863,9.940668564458247e-06,3,4,True
project reduce,9.570966321997032e-05,0.00010561291074253612,9.903247522565802e-06,1,2,False
san,0.00015679666883719717,0.00016663690618154995,9.840237344352777e-06,2,2,False
urban transportation,0.000132652844174792,0.0001424385057522479,9.785661577455906e-06,1,2,False
countries relatively,6.943632862424627e-05,7.916349296719076e-05,9.727164342944496e-06,1,2,False
finance projects,0.000258721917406128,0.0002684266668355842,9.704749429456183e-06,1,4,True
aims address,9.593388073129661e-05,0.0001056041317479544,9.670251016657784e-06,1,2,False
important order,0.00011572449275972866,0.00012538224797256447,9.65775521283581e-06,1,2,False
peru,0.00032047458127308924,0.00033011243712614304,9.637855853053795e-06,3,4,True
need taken,0.0002022597161916585,0.00021188996457065313,9.630248378994619e-06,2,3,True
determine impact,8.128751029574573e-05,9.090009973520969e-05,9.612589439463956e-06,1,2,False
logically,0.0001588789310897192,0.0001683400468483197,9.461115758600483e-06,1,2,False
translation,0.00018585528114583785,0.00019526122952056413,9.40594837472628e-06,1,4,True
risks,0.00403784525346288,0.0040472190272096194,9.373773746739443e-06,46,80,True
cdm present,0.00027603302034835935,0.00028538959999717894,9.35657964881958e-06,2,3,True
funds private,0.00012078053552631843,0.00013013553833741902,9.35500281110059e-06,1,2,False
financing mitigation,0.00012929060410184573,0.0001386452415616284,9.354637459782679e-06,1,2,False
country fossil,9.571995550358738e-05,0.00010499744114604649,9.277485642459108e-06,1,2,False
suggested,0.0013424799431128766,0.0013517536148696895,9.2736717568129e-06,14,32,True
carbon investment,0.00014415600642426118,0.00015341117702831502,9.255170604053839e-06,1,3,True
potential economic,0.00011561924123872735,0.00012485992049647264,9.240679257745292e-06,1,3,True
drawbacks,0.00010889651596487712,0.0001181322702346495,9.235754269772389e-06,1,2,False
national emissions,0.00032862800961034407,0.0003377489068693045,9.12089725896043e-06,3,7,True
main problems,0.00023093985316291314,0.00024002721475228472,9.08736158937158e-06,2,4,True
inequities,0.0001241608055392499,0.00013321578464921984,9.054979109969952e-06,1,3,True
mitigation effects,0.00020708989478606602,0.0002161280342353053,9.03813944923927e-06,2,3,True
proposed aim,0.00013784864186987822,0.00014688105513309115,9.032413263212921e-06,1,2,False
washington dc,0.00016539735683989234,0.00017433618644040777,8.938829600515429e-06,1,2,False
approach suggests,0.00013919475618076035,0.00014811577757454028,8.921021393779927e-06,1,2,False
approve cdm,0.00015612852629069492,0.000165045942953637,8.917416662942073e-06,1,2,False
atmosfera,0.00017754640928073885,0.00018643995588304467,8.893546602305814e-06,2,3,True
particularly,0.003778460492981444,0.003787317328174226,8.85683519278235e-06,52,98,True
50 12,8.137934731587148e-05,9.015282398108809e-05,8.773476665216608e-06,1,2,False
reduction obligations,7.439493531881301e-05,8.316441091890094e-05,8.769475600087928e-06,1,2,False
underlying causes,0.00011374658205880254,0.00012249356464280183,8.746982583999287e-06,1,2,False
management problems,9.256443228539482e-05,0.00010127088079011897,8.706448504724145e-06,1,2,False
financial assistance,0.00021608187415302868,0.0002247409955668012,8.659121413772509e-06,2,2,False
dass die,0.0001926289086052845,0.0002011632728752226,8.534364269938117e-06,2,3,True
founded,0.00018654018170858846,0.00019505448942459664,8.514307716008185e-06,1,2,False
lag,0.0002740878342160604,0.00028255934601795733,8.471511801896945e-06,3,4,True
treatment identified,0.00010697096745364905,0.00011541680994623497,8.445842492585913e-06,1,2,False
die auswirkungen,9.293452927377886e-05,0.00010134299030650965,8.408461032730796e-06,1,2,False
mobility,0.00043008761539446103,0.00043849201875277306,8.404403358312025e-06,4,7,True
simulation tool,9.067163694053638e-05,9.906934642717641e-05,8.397709486640032e-06,1,2,False
ets directive,0.00010749309212284076,0.0001158794029257375,8.386310802896736e-06,1,2,False
wto,0.001295995609915545,0.0013043481844886627,8.352574573117699e-06,10,18,True
policymaking,0.00040571219250189433,0.00041405076572712494,8.338573225230616e-06,3,7,True
biology vol,5.674296399403925e-05,6.507846403277046e-05,8.335500038731213e-06,1,3,True
atau,0.00011880881216043515,0.0001271296055073808,8.320793346945648e-06,1,2,False
reforestation afforestation,0.0001723411410978098,0.0001806531828729313,8.312041775121513e-06,1,2,False
wird eine,7.906299338562185e-05,8.736985816691929e-05,8.306864781297446e-06,1,2,False
regulatory policies,0.0001446543247106445,0.00015293045413908014,8.276129428435648e-06,1,2,False
bank economic,2.929815001732306e-05,3.7526525847046915e-05,8.228375829723855e-06,1,2,False
sector china,0.00015261060687908143,0.0001607994915213121,8.188884642230682e-06,1,4,True
sustainability assessment,0.0002639908914816568,0.0002721520439171764,8.161152435519575e-06,2,3,True
57,0.00013246954933721257,0.00014057704329694445,8.107493959731878e-06,2,3,False
stato,7.465278190543553e-05,8.273142252517257e-05,8.07864061973704e-06,1,2,False
east africa,5.716405521535874e-05,6.51970206605992e-05,8.032965445240463e-06,2,1,False
won,0.00021107256258063702,0.00021908850685548417,8.01594427484714e-06,2,3,True
set carbon,0.00012284073469092714,0.00013076217494240792,7.921440251480787e-06,1,2,False
future land,0.00011220939571790652,0.00012011661258665073,7.907216868744213e-06,1,2,False
durante,0.00014008698837232548,0.00014797844481221476,7.891456439889272e-06,1,2,False
based biomass,8.084840392541567e-05,8.872228077117155e-05,7.873876845755886e-06,1,2,False
available http,0.00017517648849456612,0.00018303767048393602,7.861181989369902e-06,2,3,True
policy integrated,0.00014644148564016483,0.0001542836130528284,7.842127412663574e-06,1,3,True
putting,0.0004384586810327101,0.0004462723745102771,7.813693477566998e-06,3,7,True
provide assessment,0.00017838621649353113,0.00018618151072338806,7.795294229856925e-06,1,2,False
aspects clean,0.00022100161522958583,0.00022877771156971103,7.776096340125196e-06,1,4,True
leakage occurs,0.00021368233544513508,0.00022145651930664914,7.774183861514064e-06,2,4,True
origin,0.0005227531477175503,0.0005305181918101382,7.765044092587943e-06,3,7,True
review environment,4.718107881980483e-05,5.49005113943091e-05,7.71943257450427e-06,1,2,False
environment resources,4.718107881980483e-05,5.49005113943091e-05,7.71943257450427e-06,1,2,False
equilibrium analysis,0.00011701721434012373,0.0001247105054879451,7.693291147821383e-06,1,2,False
generation industry,0.00011557509884494853,0.0001231813023851324,7.606203540183875e-06,1,2,False
kyoto based,0.00015213418347178624,0.00015972959092766593,7.595407455879689e-06,1,3,True
communities engaged,0.00011041602643196658,0.00011799345940276932,7.577432970802737e-06,1,2,False
august 2021the,3.000526456452903e-05,3.7526525847046915e-05,7.521261282517884e-06,1,2,False
disposed,0.0002802339463563666,0.000287713412820236,7.47946646386939e-06,3,5,True
finalmente,0.00012005096410819401,0.00012750040139812989,7.4494372899358726e-06,1,2,False
injury,2.7865905198035677e-05,3.530843588044897e-05,7.442530682413294e-06,1,2,False
important factors,0.00010883745921417607,0.00011620952762789156,7.372068413715485e-06,1,2,False
world health,0.00012004644250184759,0.00012741612140947526,7.36967890762767e-06,1,2,False
policy encourage,0.00012513757623693799,0.00013247952245335964,7.341946216421659e-06,1,2,False
countries asia,0.00010357929440598061,0.00011091059490615291,7.3313005001723e-06,1,2,False
death,0.00015413537644829787,0.00016136357970060282,7.228203252304953e-06,3,3,True
major differences,0.00015101639854497566,0.00015823581063036438,7.219412085388721e-06,1,3,True
sources energy,0.0005503103229004527,0.0005575138560221804,7.20353312172765e-06,5,11,True
missing,0.00019168091267257235,0.00019887492476083386,7.194012088261516e-06,3,5,True
forest stands,0.0001555578291403302,0.00016271483948719108,7.1570103468608865e-06,2,3,True
extract,0.00020491424555856117,0.00021201708153542557,7.102835976864407e-06,2,3,True
nações,0.0001839266481846815,0.00019095149456465878,7.024846379977286e-06,2,4,True
took place,0.0004919545759858865,0.0004989484684798787,6.993892493992182e-06,4,7,True
filling,0.00012303123888208925,0.00013002412736422747,6.9928884821382205e-06,1,2,False
credits paper,0.00012796107231556727,0.00013491499313851064,6.953920822943367e-06,1,2,False
morocco,0.00017792771317766504,0.00018484364913277747,6.915935955112429e-06,1,2,False
frequently,0.0005454502789263907,0.000552349233561118,6.898954634727253e-06,5,11,True
sector international,0.0001227631730974675,0.00012965764554362356,6.894472446156055e-06,1,2,False
high priority,0.00034512575460433106,0.0003520199452955069,6.894190691175814e-06,4,7,True
including carbon,0.0003133731952160704,0.0003202627216555739,6.8895264395035295e-06,3,4,True
connections,0.00019721986494155606,0.00020409993683206414,6.880071890508075e-06,1,3,True
160,0.00019976775671292832,0.0002066415972177364,6.873840504808073e-06,3,3,False
political economical,0.00010614012194460449,0.00011299620490592857,6.85608296132408e-06,1,2,False
acute,0.00022645830776248574,0.00023329536563890935,6.837057876423613e-06,2,5,True
projects emission,0.0001341651044100296,0.00014098399374972345,6.818889339693836e-06,1,2,False
pas,0.00013054194071944431,0.0001373096146098657,6.767673890421382e-06,2,3,True
time promote,0.000112528536949639,0.00011929107745106693,6.762540501427931e-06,1,2,False
harvest,0.0006949515209891914,0.0007017014411125613,6.74992012336987e-06,8,10,True
future growth,0.0001432642300958153,0.00015000600732403697,6.741777228221665e-06,1,2,False
finance 13,0.0001337212266142737,0.00014043695866788403,6.715732053610323e-06,1,2,False
deskriptif,7.605170600271055e-05,8.272154878926187e-05,6.669842786551322e-06,1,2,False
sekunder,7.605170600271055e-05,8.272154878926187e-05,6.669842786551322e-06,1,2,False
application cdm,0.00017838621649353113,0.0001850553360841988,6.669119590667664e-06,1,2,False
present study,0.0003940271280145802,0.00040066467209683615,6.637544082255958e-06,4,8,True
deforestation rates,0.00029519823146410406,0.00030179270214244553,6.594470678341474e-06,2,5,True
certainly,0.00039756741303555014,0.000404096726990407,6.529313954856868e-06,4,10,True
interpretive,0.00010295468745670679,0.00010947969551512043,6.5250080584136464e-06,1,2,False
states meet,0.00012742298954052992,0.00013393031519118976,6.507325650659837e-06,1,2,False
absent,9.379842815750954e-05,0.00010030182921168056,6.503401054171022e-06,1,2,False
peut,6.0744524336491834e-05,6.724439096374592e-05,6.49986662725409e-06,1,2,False
produire,6.0744524336491834e-05,6.724439096374592e-05,6.49986662725409e-06,1,2,False
associated establishing,9.991138141497625e-05,0.00010636071675548754,6.449335340511292e-06,1,2,False
relationship,0.002237278480133461,0.002243720806449873,6.442326316411992e-06,28,47,True
cdm access,0.0001234845052765043,0.0001298886131272598,6.404107850755509e-06,1,2,False
maintain,0.000667058937814226,0.0006734468077454331,6.387869931207099e-06,9,15,True
countries possibility,9.921931805214227e-05,0.00010558177859840285,6.362460546260583e-06,1,2,False
key point,0.00014276546287963926,0.00014910846127530307,6.342998395663806e-06,1,2,False
funds used,0.00012929060410184573,0.00013559608886378426,6.305484761938532e-06,1,2,False
reduktion,0.00022663846245589403,0.00023292710538277525,6.288642926881213e-06,3,5,True
technology innovation,0.0002100455966664209,0.00021632700799980385,6.281411333382953e-06,1,2,False
imperative,0.00046941522509058993,0.0004756838793421014,6.268654251511449e-06,4,8,True
strategies sustainable,0.00012242490552832034,0.00012863203826686756,6.207132738547222e-06,2,2,False
management study,9.320880405843698e-05,9.939064884779468e-05,6.1818447893576906e-06,1,2,False
worker,0.00013091304597040549,0.0001370790318365955,6.165985866190014e-06,1,3,True
pacific economy,2.7865905198035677e-05,3.401667795712143e-05,6.150772759085756e-06,1,2,False
integrate environmental,8.942977479221262e-05,9.556323864547834e-05,6.133463853265724e-06,2,1,False
distinction,0.00021786736997004349,0.00022398128834923424,6.113918379190757e-06,3,4,True
zu einem,0.0002218605108127142,0.00022794868150773523,6.088170695021038e-06,3,5,True
reduction program,0.00027443462177379526,0.00028049493579343146,6.060314019636201e-06,3,5,True
distributing,0.00019892224443888548,0.000204972651834902,6.05040739601651e-06,2,4,True
prices fossil,0.0001563709017437685,0.00016242078259352648,6.049880849757984e-06,1,2,False
major barriers,0.00012795960262958106,0.00013400160618922243,6.042003559641372e-06,1,3,True
negative externalities,0.00014948563335793094,0.00015549332828074323,6.007694922812286e-06,1,2,False
117,5.779543204470582e-05,6.37004273348921e-05,5.904995290186276e-06,1,3,False
pave way,0.00013102004509171064,0.00013685227099502386,5.832225903313221e-06,1,3,True
pave,0.00013102004509171064,0.00013685227099502386,5.832225903313221e-06,1,3,True
shows carbon,0.00011001153426423394,0.00011583025120091302,5.818716936679082e-06,1,2,False
hundreds,0.0002229519792120197,0.00022876920072331718,5.817221511297479e-06,2,4,True
regionale,0.0001541051037153787,0.00015989208260169967,5.786978886320962e-06,2,2,False
accurate,0.0006782927330372286,0.0006840681255953834,5.7753925581547835e-06,7,13,True
cdm promising,0.00012564893918431058,0.00013142043261184122,5.771493427530642e-06,1,2,False
